"time";"player";"unit_type";"amount";"unit_name";"minutes";"spill_id";"name";"profile_id"
1671,011;4;83;1;"Villager (Male)";0,0278501833333333;"146350054";"MyGfCheatedOnMe";4187855
1678,889;3;83;5;"Villager (Male)";0,0279814833333333;"146350054";"Hufsa";4250835
1683,833;1;83;1;"Villager (Male)";0,0280638833333333;"146350054";"Chilamacho";2176509
1684,283;2;771;1;"Conquistador";0,0280713833333333;"146350054";"Jararaca3132";1273447
1684,493;1;83;1;"Villager (Male)";0,0280748833333333;"146350054";"Chilamacho";2176509
1684,703;1;83;1;"Villager (Male)";0,0280783833333333;"146350054";"Chilamacho";2176509
1684,703;2;771;1;"Conquistador";0,0280783833333333;"146350054";"Jararaca3132";1273447
1684,703;2;771;1;"Conquistador";0,0280783833333333;"146350054";"Jararaca3132";1273447
1684,913;2;771;1;"Conquistador";0,0280818833333333;"146350054";"Jararaca3132";1273447
1685,123;1;83;1;"Villager (Male)";0,0280853833333333;"146350054";"Chilamacho";2176509
1685,123;4;83;1;"Villager (Male)";0,0280853833333333;"146350054";"MyGfCheatedOnMe";4187855
1685,333;1;83;1;"Villager (Male)";0,0280888833333333;"146350054";"Chilamacho";2176509
1685,543;1;83;1;"Villager (Male)";0,0280923833333333;"146350054";"Chilamacho";2176509
1685,963;1;83;1;"Villager (Male)";0,0280993833333333;"146350054";"Chilamacho";2176509
1686,173;1;83;1;"Villager (Male)";0,0281028833333333;"146350054";"Chilamacho";2176509
1686,383;1;83;1;"Villager (Male)";0,0281063833333333;"146350054";"Chilamacho";2176509
1699,613;1;83;1;"Villager (Male)";0,0283268833333333;"146350054";"Chilamacho";2176509
1700,243;1;83;1;"Villager (Male)";0,0283373833333333;"146350054";"Chilamacho";2176509
1707,173;2;771;1;"Conquistador";0,0284528833333333;"146350054";"Jararaca3132";1273447
1707,383;2;771;1;"Conquistador";0,0284563833333333;"146350054";"Jararaca3132";1273447
1708,643;6;4;3;"Archer";0,0284773833333333;"146350054";"Doomsday";2197150
1714,496;2;83;1;"Villager (Male)";0,0285749333333333;"146350054";"Jararaca3132";1273447
1714,916;2;83;1;"Villager (Male)";0,0285819333333333;"146350054";"Jararaca3132";1273447
1731,668;2;771;1;"Conquistador";0,0288611333333333;"146350054";"Jararaca3132";1273447
1731,899;2;771;1;"Conquistador";0,0288649833333333;"146350054";"Jararaca3132";1273447
1745,134;4;8;1;"Longbowman";0,0290855666666667;"146350054";"MyGfCheatedOnMe";4187855
1745,342;4;8;1;"Longbowman";0,0290890333333333;"146350054";"MyGfCheatedOnMe";4187855
1745,55;4;8;1;"Longbowman";0,0290925;"146350054";"MyGfCheatedOnMe";4187855
1745,966;4;8;1;"Longbowman";0,0290994333333333;"146350054";"MyGfCheatedOnMe";4187855
1746,174;4;8;1;"Longbowman";0,0291029;"146350054";"MyGfCheatedOnMe";4187855
1746,382;4;8;1;"Longbowman";0,0291063666666667;"146350054";"MyGfCheatedOnMe";4187855
1746,59;4;8;1;"Longbowman";0,0291098333333333;"146350054";"MyGfCheatedOnMe";4187855
1746,798;4;8;1;"Longbowman";0,0291133;"146350054";"MyGfCheatedOnMe";4187855
1746,996;4;8;1;"Longbowman";0,0291166;"146350054";"MyGfCheatedOnMe";4187855
1747,206;4;8;1;"Longbowman";0,0291201;"146350054";"MyGfCheatedOnMe";4187855
1747,626;4;8;1;"Longbowman";0,0291271;"146350054";"MyGfCheatedOnMe";4187855
1747,836;4;8;1;"Longbowman";0,0291306;"146350054";"MyGfCheatedOnMe";4187855
1748,046;4;8;1;"Longbowman";0,0291341;"146350054";"MyGfCheatedOnMe";4187855
1748,256;4;8;1;"Longbowman";0,0291376;"146350054";"MyGfCheatedOnMe";4187855
1748,466;4;8;1;"Longbowman";0,0291411;"146350054";"MyGfCheatedOnMe";4187855
1766,73;6;83;5;"Villager (Male)";0,0294455;"146350054";"Doomsday";2197150
1780,8;2;83;1;"Villager (Male)";0,02968;"146350054";"Jararaca3132";1273447
1781,01;2;83;1;"Villager (Male)";0,0296835;"146350054";"Jararaca3132";1273447
1791,498;4;83;1;"Villager (Male)";0,0298583;"146350054";"MyGfCheatedOnMe";4187855
1791,706;4;83;1;"Villager (Male)";0,0298617666666667;"146350054";"MyGfCheatedOnMe";4187855
1793,162;4;83;1;"Villager (Male)";0,0298860333333333;"146350054";"MyGfCheatedOnMe";4187855
1793,422;4;83;1;"Villager (Male)";0,0298903666666667;"146350054";"MyGfCheatedOnMe";4187855
1794,254;4;83;1;"Villager (Male)";0,0299042333333333;"146350054";"MyGfCheatedOnMe";4187855
1794,462;4;83;1;"Villager (Male)";0,0299077;"146350054";"MyGfCheatedOnMe";4187855
1794,67;4;83;1;"Villager (Male)";0,0299111666666667;"146350054";"MyGfCheatedOnMe";4187855
1794,878;4;83;1;"Villager (Male)";0,0299146333333333;"146350054";"MyGfCheatedOnMe";4187855
1795,918;4;83;1;"Villager (Male)";0,0299319666666667;"146350054";"MyGfCheatedOnMe";4187855
1796,126;4;83;1;"Villager (Male)";0,0299354333333333;"146350054";"MyGfCheatedOnMe";4187855
1796,334;4;83;1;"Villager (Male)";0,0299389;"146350054";"MyGfCheatedOnMe";4187855
1796,542;4;83;1;"Villager (Male)";0,0299423666666667;"146350054";"MyGfCheatedOnMe";4187855
1796,75;4;83;1;"Villager (Male)";0,0299458333333333;"146350054";"MyGfCheatedOnMe";4187855
1801,586;2;771;1;"Conquistador";0,0300264333333333;"146350054";"Jararaca3132";1273447
1801,794;2;771;1;"Conquistador";0,0300299;"146350054";"Jararaca3132";1273447
1802,002;2;771;1;"Conquistador";0,0300333666666667;"146350054";"Jararaca3132";1273447
1805,736;2;83;1;"Villager (Male)";0,0300956;"146350054";"Jararaca3132";1273447
1809,972;5;83;1;"Villager (Male)";0,0301662;"146350054";"Olas";4361967
1810,388;5;83;1;"Villager (Male)";0,0301731333333333;"146350054";"Olas";4361967
1810,596;5;83;1;"Villager (Male)";0,0301766;"146350054";"Olas";4361967
1811,012;5;83;1;"Villager (Male)";0,0301835333333333;"146350054";"Olas";4361967
1817,72;2;771;1;"Conquistador";0,0302953333333333;"146350054";"Jararaca3132";1273447
1820,684;6;83;1;"Villager (Male)";0,0303447333333333;"146350054";"Doomsday";2197150
1821,516;6;83;2;"Villager (Male)";0,0303586;"146350054";"Doomsday";2197150
1824,636;1;38;1;"Knight";0,0304106;"146350054";"Chilamacho";2176509
1824,844;1;38;1;"Knight";0,0304140666666667;"146350054";"Chilamacho";2176509
1825,26;1;38;1;"Knight";0,030421;"146350054";"Chilamacho";2176509
1825,468;1;38;1;"Knight";0,0304244666666667;"146350054";"Chilamacho";2176509
1825,676;1;38;1;"Knight";0,0304279333333333;"146350054";"Chilamacho";2176509
1825,874;1;38;1;"Knight";0,0304312333333333;"146350054";"Chilamacho";2176509
1826,126;1;38;1;"Knight";0,0304354333333333;"146350054";"Chilamacho";2176509
1826,546;1;38;1;"Knight";0,0304424333333333;"146350054";"Chilamacho";2176509
1826,756;1;38;1;"Knight";0,0304459333333333;"146350054";"Chilamacho";2176509
1826,976;1;38;1;"Knight";0,0304496;"146350054";"Chilamacho";2176509
1827,184;1;38;1;"Knight";0,0304530666666667;"146350054";"Chilamacho";2176509
1827,392;1;38;1;"Knight";0,0304565333333333;"146350054";"Chilamacho";2176509
1830,512;4;83;1;"Villager (Male)";0,0305085333333333;"146350054";"MyGfCheatedOnMe";4187855
1830,928;4;83;1;"Villager (Male)";0,0305154666666667;"146350054";"MyGfCheatedOnMe";4187855
1835,14;1;83;1;"Villager (Male)";0,0305856666666667;"146350054";"Chilamacho";2176509
1835,348;1;83;1;"Villager (Male)";0,0305891333333333;"146350054";"Chilamacho";2176509
1844,146;6;4;5;"Archer";0,0307357666666667;"146350054";"Doomsday";2197150
1844,566;6;4;5;"Archer";0,0307427666666667;"146350054";"Doomsday";2197150
1844,566;6;4;5;"Archer";0,0307427666666667;"146350054";"Doomsday";2197150
1849,386;2;771;1;"Conquistador";0,0308231;"146350054";"Jararaca3132";1273447
1849,806;2;771;1;"Conquistador";0,0308301;"146350054";"Jararaca3132";1273447
1858,832;4;8;1;"Longbowman";0,0309805333333333;"146350054";"MyGfCheatedOnMe";4187855
1859,042;4;8;1;"Longbowman";0,0309840333333333;"146350054";"MyGfCheatedOnMe";4187855
1861,978;6;83;4;"Villager (Male)";0,0310329666666667;"146350054";"Doomsday";2197150
1862,602;1;83;1;"Villager (Male)";0,0310433666666667;"146350054";"Chilamacho";2176509
1862,81;1;83;1;"Villager (Male)";0,0310468333333333;"146350054";"Chilamacho";2176509
1863,018;1;83;1;"Villager (Male)";0,0310503;"146350054";"Chilamacho";2176509
1864,308;2;771;1;"Conquistador";0,0310718;"146350054";"Jararaca3132";1273447
1864,518;2;771;1;"Conquistador";0,0310753;"146350054";"Jararaca3132";1273447
1889,691;2;771;1;"Conquistador";0,03149485;"146350054";"Jararaca3132";1273447
1889,901;2;771;1;"Conquistador";0,03149835;"146350054";"Jararaca3132";1273447
1901,651;3;83;5;"Villager (Male)";0,0316941833333333;"146350054";"Hufsa";4250835
1902,281;4;8;1;"Longbowman";0,0317046833333333;"146350054";"MyGfCheatedOnMe";4187855
1902,491;2;771;1;"Conquistador";0,0317081833333333;"146350054";"Jararaca3132";1273447
1902,491;4;8;1;"Longbowman";0,0317081833333333;"146350054";"MyGfCheatedOnMe";4187855
1902,911;2;771;1;"Conquistador";0,0317151833333333;"146350054";"Jararaca3132";1273447
1902,911;4;8;1;"Longbowman";0,0317151833333333;"146350054";"MyGfCheatedOnMe";4187855
1903,121;4;8;1;"Longbowman";0,0317186833333333;"146350054";"MyGfCheatedOnMe";4187855
1903,541;4;8;1;"Longbowman";0,0317256833333333;"146350054";"MyGfCheatedOnMe";4187855
1909,211;2;83;1;"Villager (Male)";0,0318201833333333;"146350054";"Jararaca3132";1273447
1909,421;2;83;1;"Villager (Male)";0,0318236833333333;"146350054";"Jararaca3132";1273447
1910,051;6;125;1;"Monk";0,0318341833333333;"146350054";"Doomsday";2197150
1910,681;2;83;1;"Villager (Male)";0,0318446833333333;"146350054";"Jararaca3132";1273447
1910,891;2;83;1;"Villager (Male)";0,0318481833333333;"146350054";"Jararaca3132";1273447
1911,319;2;83;1;"Villager (Male)";0,0318553166666667;"146350054";"Jararaca3132";1273447
1931,251;2;771;1;"Conquistador";0,0321875166666667;"146350054";"Jararaca3132";1273447
1931,459;2;771;1;"Conquistador";0,0321909833333333;"146350054";"Jararaca3132";1273447
1932,083;4;83;1;"Villager (Male)";0,0322013833333333;"146350054";"MyGfCheatedOnMe";4187855
1932,533;4;83;1;"Villager (Male)";0,0322088833333333;"146350054";"MyGfCheatedOnMe";4187855
1932,743;4;83;1;"Villager (Male)";0,0322123833333333;"146350054";"MyGfCheatedOnMe";4187855
1933,163;4;83;1;"Villager (Male)";0,0322193833333333;"146350054";"MyGfCheatedOnMe";4187855
1933,591;6;4;2;"Archer";0,0322265166666667;"146350054";"Doomsday";2197150
1933,799;4;83;1;"Villager (Male)";0,0322299833333333;"146350054";"MyGfCheatedOnMe";4187855
1933,799;6;4;2;"Archer";0,0322299833333333;"146350054";"Doomsday";2197150
1934,007;4;83;1;"Villager (Male)";0,03223345;"146350054";"MyGfCheatedOnMe";4187855
1934,423;3;7;5;"Skirmisher";0,0322403833333333;"146350054";"Hufsa";4250835
1934,423;4;83;1;"Villager (Male)";0,0322403833333333;"146350054";"MyGfCheatedOnMe";4187855
1934,631;4;83;1;"Villager (Male)";0,03224385;"146350054";"MyGfCheatedOnMe";4187855
1935,671;4;83;1;"Villager (Male)";0,0322611833333333;"146350054";"MyGfCheatedOnMe";4187855
1935,869;4;83;1;"Villager (Male)";0,0322644833333333;"146350054";"MyGfCheatedOnMe";4187855
1936,079;4;83;1;"Villager (Male)";0,0322679833333333;"146350054";"MyGfCheatedOnMe";4187855
1936,499;4;83;1;"Villager (Male)";0,0322749833333333;"146350054";"MyGfCheatedOnMe";4187855
1936,709;4;83;1;"Villager (Male)";0,0322784833333333;"146350054";"MyGfCheatedOnMe";4187855
1936,919;4;83;1;"Villager (Male)";0,0322819833333333;"146350054";"MyGfCheatedOnMe";4187855
1941,951;3;93;4;"Spearman";0,03236585;"146350054";"Hufsa";4250835
1941,951;6;83;5;"Villager (Male)";0,03236585;"146350054";"Doomsday";2197150
1951,373;1;83;1;"Villager (Male)";0,0325228833333333;"146350054";"Chilamacho";2176509
1952,049;1;83;1;"Villager (Male)";0,03253415;"146350054";"Chilamacho";2176509
1952,673;1;83;1;"Villager (Male)";0,03254455;"146350054";"Chilamacho";2176509
1953,291;1;83;1;"Villager (Male)";0,03255485;"146350054";"Chilamacho";2176509
1986,637;6;125;1;"Monk";0,0331106166666667;"146350054";"Doomsday";2197150
1992,507;6;83;5;"Villager (Male)";0,03320845;"146350054";"Doomsday";2197150
1992,927;2;771;1;"Conquistador";0,03321545;"146350054";"Jararaca3132";1273447
1993,137;2;771;1;"Conquistador";0,03321895;"146350054";"Jararaca3132";1273447
1993,347;2;771;1;"Conquistador";0,03322245;"146350054";"Jararaca3132";1273447
1993,567;2;771;1;"Conquistador";0,0332261166666667;"146350054";"Jararaca3132";1273447
1993,775;2;771;1;"Conquistador";0,0332295833333333;"146350054";"Jararaca3132";1273447
2004,491;2;83;1;"Villager (Male)";0,0334081833333333;"146350054";"Jararaca3132";1273447
2004,911;2;83;1;"Villager (Male)";0,0334151833333333;"146350054";"Jararaca3132";1273447
2005,541;2;83;1;"Villager (Male)";0,0334256833333333;"146350054";"Jararaca3132";1273447
2005,751;2;83;1;"Villager (Male)";0,0334291833333333;"146350054";"Jararaca3132";1273447
2006,171;1;38;1;"Knight";0,0334361833333333;"146350054";"Chilamacho";2176509
2006,801;1;38;1;"Knight";0,0334466833333333;"146350054";"Chilamacho";2176509
2007,011;1;38;1;"Knight";0,0334501833333333;"146350054";"Chilamacho";2176509
2007,431;1;38;1;"Knight";0,0334571833333333;"146350054";"Chilamacho";2176509
2027,129;1;83;1;"Villager (Male)";0,0337854833333333;"146350054";"Chilamacho";2176509
2027,535;1;83;1;"Villager (Male)";0,03379225;"146350054";"Chilamacho";2176509
2030,475;1;83;1;"Villager (Male)";0,03384125;"146350054";"Chilamacho";2176509
2036,355;4;8;1;"Longbowman";0,03393925;"146350054";"MyGfCheatedOnMe";4187855
2036,775;4;8;1;"Longbowman";0,03394625;"146350054";"MyGfCheatedOnMe";4187855
2036,985;4;8;1;"Longbowman";0,03394975;"146350054";"MyGfCheatedOnMe";4187855
2037,195;4;8;1;"Longbowman";0,03395325;"146350054";"MyGfCheatedOnMe";4187855
2037,615;4;8;1;"Longbowman";0,03396025;"146350054";"MyGfCheatedOnMe";4187855
2038,245;4;8;1;"Longbowman";0,03397075;"146350054";"MyGfCheatedOnMe";4187855
2038,875;4;8;1;"Longbowman";0,03398125;"146350054";"MyGfCheatedOnMe";4187855
2039,085;4;8;1;"Longbowman";0,03398475;"146350054";"MyGfCheatedOnMe";4187855
2048,535;2;771;1;"Conquistador";0,03414225;"146350054";"Jararaca3132";1273447
2048,745;2;771;1;"Conquistador";0,03414575;"146350054";"Jararaca3132";1273447
2049,173;2;771;1;"Conquistador";0,0341528833333333;"146350054";"Jararaca3132";1273447
2053,179;2;83;1;"Villager (Male)";0,03421965;"146350054";"Jararaca3132";1273447
2053,389;2;83;1;"Villager (Male)";0,03422315;"146350054";"Jararaca3132";1273447
2054,027;2;83;1;"Villager (Male)";0,0342337833333333;"146350054";"Jararaca3132";1273447
2054,235;2;83;1;"Villager (Male)";0,03423725;"146350054";"Jararaca3132";1273447
2057,363;3;291;5;"Samurai";0,0342893833333333;"146350054";"Hufsa";4250835
2065,315;1;83;1;"Villager (Male)";0,0344219166666667;"146350054";"Chilamacho";2176509
2065,315;6;83;5;"Villager (Male)";0,0344219166666667;"146350054";"Doomsday";2197150
2065,777;1;83;1;"Villager (Male)";0,0344296166666667;"146350054";"Chilamacho";2176509
2069,121;6;83;5;"Villager (Male)";0,03448535;"146350054";"Doomsday";2197150
2069,745;1;38;1;"Knight";0,03449575;"146350054";"Chilamacho";2176509
2069,953;1;38;1;"Knight";0,0344992166666667;"146350054";"Chilamacho";2176509
2070,369;1;38;1;"Knight";0,03450615;"146350054";"Chilamacho";2176509
2070,785;1;38;1;"Knight";0,0345130833333333;"146350054";"Chilamacho";2176509
2075,829;6;83;4;"Villager (Male)";0,03459715;"146350054";"Doomsday";2197150
2077,909;6;83;1;"Villager (Male)";0,0346318166666667;"146350054";"Doomsday";2197150
2089,671;6;4;4;"Archer";0,03482785;"146350054";"Doomsday";2197150
2089,879;6;4;4;"Archer";0,0348313166666667;"146350054";"Doomsday";2197150
2091,543;1;83;1;"Villager (Male)";0,03485905;"146350054";"Chilamacho";2176509
2091,959;1;83;1;"Villager (Male)";0,0348659833333333;"146350054";"Chilamacho";2176509
2092,167;1;83;1;"Villager (Male)";0,03486945;"146350054";"Chilamacho";2176509
2101,629;2;83;1;"Villager (Male)";0,03502715;"146350054";"Jararaca3132";1273447
2101,849;2;83;1;"Villager (Male)";0,0350308166666667;"146350054";"Jararaca3132";1273447
2102,473;2;83;1;"Villager (Male)";0,0350412166666667;"146350054";"Jararaca3132";1273447
2102,681;2;83;1;"Villager (Male)";0,0350446833333333;"146350054";"Jararaca3132";1273447
2104,545;4;83;1;"Villager (Male)";0,03507575;"146350054";"MyGfCheatedOnMe";4187855
2104,965;4;83;1;"Villager (Male)";0,03508275;"146350054";"MyGfCheatedOnMe";4187855
2104,965;6;83;4;"Villager (Male)";0,03508275;"146350054";"Doomsday";2197150
2105,385;4;83;1;"Villager (Male)";0,03508975;"146350054";"MyGfCheatedOnMe";4187855
2105,595;4;83;1;"Villager (Male)";0,03509325;"146350054";"MyGfCheatedOnMe";4187855
2112,525;3;83;5;"Villager (Male)";0,03520875;"146350054";"Hufsa";4250835
2139,401;1;38;1;"Knight";0,0356566833333333;"146350054";"Chilamacho";2176509
2139,817;1;38;1;"Knight";0,0356636166666667;"146350054";"Chilamacho";2176509
2140,025;1;38;1;"Knight";0,0356670833333333;"146350054";"Chilamacho";2176509
2149,281;1;83;1;"Villager (Male)";0,03582135;"146350054";"Chilamacho";2176509
2149,489;1;83;1;"Villager (Male)";0,0358248166666667;"146350054";"Chilamacho";2176509
2149,489;2;83;1;"Villager (Male)";0,0358248166666667;"146350054";"Jararaca3132";1273447
2149,697;2;83;1;"Villager (Male)";0,0358282833333333;"146350054";"Jararaca3132";1273447
2149,905;1;83;1;"Villager (Male)";0,03583175;"146350054";"Chilamacho";2176509
2150,113;1;83;1;"Villager (Male)";0,0358352166666667;"146350054";"Chilamacho";2176509
2150,529;2;83;1;"Villager (Male)";0,03584215;"146350054";"Jararaca3132";1273447
2150,945;2;83;1;"Villager (Male)";0,0358490833333333;"146350054";"Jararaca3132";1273447
2152,817;1;83;1;"Villager (Male)";0,0358802833333333;"146350054";"Chilamacho";2176509
2156,821;3;4;5;"Archer";0,0359470166666667;"146350054";"Hufsa";4250835
2157,029;6;83;5;"Villager (Male)";0,0359504833333333;"146350054";"Doomsday";2197150
2172,109;2;83;1;"Villager (Male)";0,0362018166666667;"146350054";"Jararaca3132";1273447
2172,317;2;83;1;"Villager (Male)";0,0362052833333333;"146350054";"Jararaca3132";1273447
2173,149;2;83;1;"Villager (Male)";0,03621915;"146350054";"Jararaca3132";1273447
2173,565;2;83;1;"Villager (Male)";0,0362260833333333;"146350054";"Jararaca3132";1273447
2210,743;2;771;1;"Conquistador";0,0368457166666667;"146350054";"Jararaca3132";1273447
2210,953;2;771;1;"Conquistador";0,0368492166666667;"146350054";"Jararaca3132";1273447
2211,163;2;771;1;"Conquistador";0,0368527166666667;"146350054";"Jararaca3132";1273447
2211,373;2;771;1;"Conquistador";0,0368562166666667;"146350054";"Jararaca3132";1273447
2211,793;2;771;1;"Conquistador";0,0368632166666667;"146350054";"Jararaca3132";1273447
2212,003;2;771;1;"Conquistador";0,0368667166666667;"146350054";"Jararaca3132";1273447
2212,213;2;771;1;"Conquistador";0,0368702166666667;"146350054";"Jararaca3132";1273447
2212,423;2;771;1;"Conquistador";0,0368737166666667;"146350054";"Jararaca3132";1273447
2212,633;2;771;1;"Conquistador";0,0368772166666667;"146350054";"Jararaca3132";1273447
2234,656;2;771;1;"Conquistador";0,0372442666666667;"146350054";"Jararaca3132";1273447
2235,076;2;771;1;"Conquistador";0,0372512666666667;"146350054";"Jararaca3132";1273447
2235,286;2;771;1;"Conquistador";0,0372547666666667;"146350054";"Jararaca3132";1273447
2248,914;2;83;1;"Villager (Male)";0,0374819;"146350054";"Jararaca3132";1273447
2249,746;2;83;1;"Villager (Male)";0,0374957666666667;"146350054";"Jararaca3132";1273447
2250,36;3;83;1;"Villager (Male)";0,037506;"146350054";"Hufsa";4250835
2250,822;3;83;1;"Villager (Male)";0,0375137;"146350054";"Hufsa";4250835
2251,242;3;83;1;"Villager (Male)";0,0375207;"146350054";"Hufsa";4250835
2254,794;1;83;1;"Villager (Male)";0,0375799;"146350054";"Chilamacho";2176509
2255,004;1;83;1;"Villager (Male)";0,0375834;"146350054";"Chilamacho";2176509
2255,214;1;83;1;"Villager (Male)";0,0375869;"146350054";"Chilamacho";2176509
2255,634;1;83;1;"Villager (Male)";0,0375939;"146350054";"Chilamacho";2176509
2262,364;4;93;1;"Spearman";0,0377060666666667;"146350054";"MyGfCheatedOnMe";4187855
2262,572;4;93;1;"Spearman";0,0377095333333333;"146350054";"MyGfCheatedOnMe";4187855
2262,78;4;93;1;"Spearman";0,037713;"146350054";"MyGfCheatedOnMe";4187855
2262,988;4;93;1;"Spearman";0,0377164666666667;"146350054";"MyGfCheatedOnMe";4187855
2263,196;2;771;1;"Conquistador";0,0377199333333333;"146350054";"Jararaca3132";1273447
2263,404;2;771;1;"Conquistador";0,0377234;"146350054";"Jararaca3132";1273447
2263,404;4;93;1;"Spearman";0,0377234;"146350054";"MyGfCheatedOnMe";4187855
2263,612;4;93;1;"Spearman";0,0377268666666667;"146350054";"MyGfCheatedOnMe";4187855
2263,82;2;771;1;"Conquistador";0,0377303333333333;"146350054";"Jararaca3132";1273447
2263,82;4;93;1;"Spearman";0,0377303333333333;"146350054";"MyGfCheatedOnMe";4187855
2264,028;4;93;1;"Spearman";0,0377338;"146350054";"MyGfCheatedOnMe";4187855
2264,236;4;93;1;"Spearman";0,0377372666666667;"146350054";"MyGfCheatedOnMe";4187855
2264,444;4;93;1;"Spearman";0,0377407333333333;"146350054";"MyGfCheatedOnMe";4187855
2264,86;4;93;1;"Spearman";0,0377476666666667;"146350054";"MyGfCheatedOnMe";4187855
2289,622;4;8;1;"Longbowman";0,0381603666666667;"146350054";"MyGfCheatedOnMe";4187855
2289,83;4;8;1;"Longbowman";0,0381638333333333;"146350054";"MyGfCheatedOnMe";4187855
2290,038;4;8;1;"Longbowman";0,0381673;"146350054";"MyGfCheatedOnMe";4187855
2290,246;4;8;1;"Longbowman";0,0381707666666667;"146350054";"MyGfCheatedOnMe";4187855
2290,454;4;8;1;"Longbowman";0,0381742333333333;"146350054";"MyGfCheatedOnMe";4187855
2290,662;4;8;1;"Longbowman";0,0381777;"146350054";"MyGfCheatedOnMe";4187855
2290,87;4;8;1;"Longbowman";0,0381811666666667;"146350054";"MyGfCheatedOnMe";4187855
2291,278;4;8;1;"Longbowman";0,0381879666666667;"146350054";"MyGfCheatedOnMe";4187855
2292,328;4;8;1;"Longbowman";0,0382054666666667;"146350054";"MyGfCheatedOnMe";4187855
2292,538;4;8;1;"Longbowman";0,0382089666666667;"146350054";"MyGfCheatedOnMe";4187855
2292,748;4;8;1;"Longbowman";0,0382124666666667;"146350054";"MyGfCheatedOnMe";4187855
2292,958;4;8;1;"Longbowman";0,0382159666666667;"146350054";"MyGfCheatedOnMe";4187855
2293,168;4;8;1;"Longbowman";0,0382194666666667;"146350054";"MyGfCheatedOnMe";4187855
2305,372;4;8;1;"Longbowman";0,0384228666666667;"146350054";"MyGfCheatedOnMe";4187855
2305,792;4;8;1;"Longbowman";0,0384298666666667;"146350054";"MyGfCheatedOnMe";4187855
2306,002;4;8;1;"Longbowman";0,0384333666666667;"146350054";"MyGfCheatedOnMe";4187855
2306,212;4;8;1;"Longbowman";0,0384368666666667;"146350054";"MyGfCheatedOnMe";4187855
2306,632;4;8;1;"Longbowman";0,0384438666666667;"146350054";"MyGfCheatedOnMe";4187855
2306,842;4;8;1;"Longbowman";0,0384473666666667;"146350054";"MyGfCheatedOnMe";4187855
2307,052;4;8;1;"Longbowman";0,0384508666666667;"146350054";"MyGfCheatedOnMe";4187855
2307,262;4;8;1;"Longbowman";0,0384543666666667;"146350054";"MyGfCheatedOnMe";4187855
2307,472;4;8;1;"Longbowman";0,0384578666666667;"146350054";"MyGfCheatedOnMe";4187855
2307,682;4;8;1;"Longbowman";0,0384613666666667;"146350054";"MyGfCheatedOnMe";4187855
2309,782;4;8;1;"Longbowman";0,0384963666666667;"146350054";"MyGfCheatedOnMe";4187855
2309,992;4;8;1;"Longbowman";0,0384998666666667;"146350054";"MyGfCheatedOnMe";4187855
2310,202;4;8;1;"Longbowman";0,0385033666666667;"146350054";"MyGfCheatedOnMe";4187855
2310,622;4;8;1;"Longbowman";0,0385103666666667;"146350054";"MyGfCheatedOnMe";4187855
2311,672;3;128;5;"Trade Cart (Empty)";0,0385278666666667;"146350054";"Hufsa";4250835
2311,672;6;83;5;"Villager (Male)";0,0385278666666667;"146350054";"Doomsday";2197150
2313,562;2;771;1;"Conquistador";0,0385593666666667;"146350054";"Jararaca3132";1273447
2313,772;2;771;1;"Conquistador";0,0385628666666667;"146350054";"Jararaca3132";1273447
2313,982;2;771;1;"Conquistador";0,0385663666666667;"146350054";"Jararaca3132";1273447
2314,192;2;771;1;"Conquistador";0,0385698666666667;"146350054";"Jararaca3132";1273447
2314,402;2;771;1;"Conquistador";0,0385733666666667;"146350054";"Jararaca3132";1273447
2317,342;4;93;1;"Spearman";0,0386223666666667;"146350054";"MyGfCheatedOnMe";4187855
2317,552;4;93;1;"Spearman";0,0386258666666667;"146350054";"MyGfCheatedOnMe";4187855
2317,972;4;93;1;"Spearman";0,0386328666666667;"146350054";"MyGfCheatedOnMe";4187855
2318,182;4;93;1;"Spearman";0,0386363666666667;"146350054";"MyGfCheatedOnMe";4187855
2318,392;4;93;1;"Spearman";0,0386398666666667;"146350054";"MyGfCheatedOnMe";4187855
2318,602;4;93;1;"Spearman";0,0386433666666667;"146350054";"MyGfCheatedOnMe";4187855
2318,812;4;93;1;"Spearman";0,0386468666666667;"146350054";"MyGfCheatedOnMe";4187855
2319,022;4;93;1;"Spearman";0,0386503666666667;"146350054";"MyGfCheatedOnMe";4187855
2319,232;4;93;1;"Spearman";0,0386538666666667;"146350054";"MyGfCheatedOnMe";4187855
2319,442;4;93;1;"Spearman";0,0386573666666667;"146350054";"MyGfCheatedOnMe";4187855
2321,332;4;93;1;"Spearman";0,0386888666666667;"146350054";"MyGfCheatedOnMe";4187855
2321,542;4;93;1;"Spearman";0,0386923666666667;"146350054";"MyGfCheatedOnMe";4187855
2321,962;4;93;1;"Spearman";0,0386993666666667;"146350054";"MyGfCheatedOnMe";4187855
2322,172;4;93;1;"Spearman";0,0387028666666667;"146350054";"MyGfCheatedOnMe";4187855
2322,382;4;93;1;"Spearman";0,0387063666666667;"146350054";"MyGfCheatedOnMe";4187855
2322,592;4;93;1;"Spearman";0,0387098666666667;"146350054";"MyGfCheatedOnMe";4187855
2343,103;2;771;1;"Conquistador";0,0390517166666667;"146350054";"Jararaca3132";1273447
2343,523;2;771;1;"Conquistador";0,0390587166666667;"146350054";"Jararaca3132";1273447
2343,523;2;771;1;"Conquistador";0,0390587166666667;"146350054";"Jararaca3132";1273447
